filename,Actual,Prediction,reason
1-BB2AA_Task2-Detected.json,Pos,1,"The pilot's gaze trace shows a pattern consistent with abnormality detection. The pilot frequently shifts their attention between different flight instruments such as the MCDU, PFD, ECAM and MFD, and ND. Additionally, the pilot's frequent saccades and varying pupil sizes indicate a heightened state of attention and scanning behavior typically associated with troubleshooting or abnormality detection rather than routine monitoring."
14-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace indicates prolonged periods of ND (Near Display) with occasional saccades and varying pupil size, suggesting the pilot is frequently examining instruments closely and potentially identifying abnormalities. Key segments of ND interspersed with various gaze types are indicative of focused attention required for abnormality detection."
18-AA2BB_Task2-Detected.json,Pos,0,"The pilot's gaze trace shows focus on multiple instruments (MCDU, PFD, LDG, ND) along with a significant amount of time categorized as 'Others' and multiple saccades. The gaze behavior indicates a pattern consistent with normal monitoring rather than targeted abnormality detection, which would likely involve more fixations on a specific instrument or system to diagnose an issue."
9-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace indicates the pilot is conducting abnormality detection. The presence of repeated fixations on ECAM and MFD (Electronic Centralized Aircraft Monitor and Multi-Function Display) sections, along with changes in pupil size and frequent saccades, suggests a focused effort on monitoring systems for abnormalities. Additionally, the sequence includes fixations on other critical areas such as MCDU (Multifunction Control and Display Unit) and PFD (Primary Flight Display), which are typically involved in abnormality detection tasks."
11-AA2BB_Task2-Detected.json,Pos,1,"The given gaze trace shows multiple long fixations on key instruments such as the PFD (Primary Flight Display) and ND (Navigation Display), which is indicative of the pilot conducting abnormality detection. These fixations often last significantly longer than typical scan patterns associated with normal monitoring. For example, the pilot fixates on the PFD for 2114 ms and 491 ms, and on the ND for 1112 ms and 731 ms. Long dwell times on critical displays suggest that the pilot is carefully scrutinizing the instruments for abnormal conditions. Additionally, this pattern is interspersed with shorter saccades and other short fixations, which typically occur as the pilot shifts attention to different displays or indicators to gather additional information."
8-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows prolonged periods labeled as 'ND' (abnormality detection), which are significantly longer compared to other activities like 'saccade' and 'Others'. This suggests focused attention on specific tasks, characteristic of abnormality detection behaviour. Additionally, the variation in pupil size indicates concentration and cognitive load, aligning with the process of detecting abnormalities."
10-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows a significant number of fixations (ND - normal dwells) interspersed with saccades, which aligns with a behavior of detailed scanning and monitoring for irregularities. The increased frequency and duration of ND also suggest a focus on checking specific instruments or areas, indicative of abnormality detection rather than normal monitoring."
15-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows a consistent pattern of saccades and periods of focused attention (ND, PFD), with frequent changes in pupil diameter. This pattern is indicative of scanning for anomalies rather than relaxed, steady monitoring."
3-BB2AA_Task1-Detected.json,Pos,1,"The pilot's gaze trace indicates focused attention on critical instruments such as MCDU (Multipurpose Control and Display Unit) and ECAM (Electronic Centralized Aircraft Monitor), combined with frequent saccades and prolonged periods, which are typical behavior when scanning for abnormalities."
12-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace indicates a high frequency of fixations and saccades oriented predominantly towards the ECAM and MFD, which are critical for abnormality detection. The changes in pupil dilation, especially when focusing on these displays, suggest increased cognitive load, often associated with detecting and diagnosing system abnormalities."
18-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows frequent saccades and significant focus on areas labeled 'ND' (Navigation Display) and 'PFD' (Primary Flight Display), which are indicative of abnormality detection. These displays are typically monitored closely when a pilot suspects or is verifying abnormalities. The repetition of high concentration on these areas, combined with the less frequent attention to 'Others', supports the estimation that the pilot is conducting abnormality detection."
9-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows a combination of normal dwell (ND) times, saccades, and frequent changes in pupil sizes, indicating that the pilot is likely switching focus and actively scanning the environment. Instances like FCU (Flight Control Unit) and PFD (Primary Flight Display) support the detection of abnormalities as the pilot is monitoring critical instruments."
4-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace reflects a pattern of frequent saccades and fixations across various cockpit instruments and displays (PFD, MCDU, ND, LDG, Others), with a high rate of saccadic movements indicating that the pilot is actively scanning for abnormalities rather than passively monitoring. The variability in pupil size also suggests cognitive engagement in identifying potential issues."
2-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace includes a series of saccadic movements interspersed with varied pupil sizes, a pattern that is indicative of scanning behavior. The presence of non-typical fixations such as 'ND' (Non-Directed) and the rapid pupil changes suggest that the pilot is actively searching for anomalies rather than just conducting normal monitoring."
9-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace reflects focused attention on ECAM and MFD displays with several brief saccades, which indicates that the pilot is likely scanning for system abnormality. The high duration and frequency of ECAM and MFD checks, along with increased pupil dilation, support the likelihood of abnormality detection behaviour."
10-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace consists of multiple segments categorized as 'ND' (Normal Detection) and 'FCU' (Flight Control Unit). These segments, along with frequent saccades and varying pupil dilation, suggest that the pilot is engaged in abnormality detection rather than just normal monitoring."
17-BB2AA_Task1-Detected.json,Pos,1,"The pilot is focusing on multiple crucial areas such as MCDU, ECAM and MFD, and LDG with relatively short saccade periods in between, which is indicative of scanning for abnormalities rather than routine monitoring."
3-AA2BB_Task1-Detected.json,Pos,1,The pilot is likely conducting abnormality detection as indicated by the frequent shifts in gaze between different instruments and panels (ECAM and MFD) and high-duration fixations on critical instruments like LDG. These are behaviors typically associated with troubleshooting and diagnosing abnormalities.
4-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows a significant amount of time spent on the 'ECAM and MFD' displays, which are typically used for monitoring aircraft systems and detecting abnormalities. Additionally, there are frequent shifts in gaze (saccades) suggesting active scanning behavior consistent with abnormality detection rather than routine monitoring."
5-BB2AA_Task1-Detected.json,Pos,1,"The frequent alternation between 'saccade' and 'Others' behaviors, combined with varying pupil sizes, suggests heightened vigilance and search for irregularities. Additionally, the presence of 'FCU,' 'LDG,' and 'ECAM and MFD' indicates specific attention to system displays and critical components, which is consistent with abnormality detection behavior."
2-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows multiple short saccades and instances of the pilot's pupil dilation, indicating a focused search pattern typical of abnormality detection rather than normal monitoring."
13-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace exhibits a significant number of saccades (rapid eye movements) interspersed with ND (normal dwell) and other activities such as PFD (Primary Flight Display) checks and External views. This indicates vigilant scanning behavior commonly associated with abnormality detection. The pilot frequently shifts their gaze, which is typical when actively searching for anomalies."
8-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace indicates the pilot is likely conducting abnormality detection due to the significant number of saccades, which are quick eye movements typically associated with scanning for anomalies, and varying pupil sizes, which can suggest changes in focus or response to unexpected stimuli."
12-AA2BB_Task2-Detected.json,Pos,0,"The gaze trace contains mainly normal monitoring activities such as saccades and normal dwell (ND) periods with consistent pupil sizes, showing no specific pattern indicating intensive or critical abnormality detection. The pupil size also remains relatively stable throughout the trace."
8-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows a high frequency of saccades along with considerable emphasis on non-destructive (ND), fault condition during use (FCU), and other abnormality indicators like ECAM and MFD, as well as PFD. The pattern of focusing heavily on specific systems and scanning between different instrument panels suggests an active abnormality detection behavior rather than normal monitoring."
7-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows frequent saccades, changes in pupil size, and multiple instances of focus on MCDU and 'Others' which indicates the pilot actively scanning for abnormalities. The pattern suggests heightened attention and checking various points, common in abnormality detection."
17-AA2BB_Task2-Detected.json,Pos,1,"The pilot's gaze trace shows significant focus on critical instruments such as the ND (1974s, 2635s, 2665s), ECAM and MFD (180s), and the FCU (150s, 170s), with changes in pupil dilation indicating varying levels of cognitive load and stress. This pattern is consistent with abnormality detection behaviour rather than routine monitoring."
11-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace contains frequent saccades interspersed with periods of normal or minor deviations in pupil dilation, indicating heightened scanning behavior. This pattern is indicative of a pilot conducting abnormality detection rather than just routine monitoring."
7-AA2BB_Task1-Detected.json,Pos,1,"The pilot's gaze trace indicates frequent and systematic checks across various cockpit instruments such as MCDU and ECAM and MFD, with a mixture of saccades suggesting focused attention and analysis. The pattern and areas of focus are consistent with behaviours typically associated with abnormality detection, where the pilot needs to scan and verify the status of different systems to identify any anomalies."
4-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace shows multiple instances of the pilot focusing on 'ND' (Navigation Display), 'ECAM and MFD' (Electronic Centralized Aircraft Monitor and Multi-Function Display), 'LDG' (Landing Gear), and 'PFD' (Primary Flight Display), which are typically checked during abnormality detection. The pilot's frequent switching between these displays with varying pupil sizes indicates attention to potential issues rather than routine monitoring."
10-BB2AA_Task1-Detected.json,Pos,1,"The pilot’s gaze trace shows a heavy focus on the ECAM and MFD with extended durations, including multiple instances lasting several hundred milliseconds (e.g., 1232 ms, 1042 ms). This indicates thorough system checks or troubleshooting, which aligns with abnormality detection, as normal monitoring would involve more frequent shifts between different instruments."
1-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows frequent saccades and prolonged fixations on specific instruments, such as the FCU, PFD, ND, and ECAM and MFD. This pattern suggests that the pilot is systematically checking various indicators, consistent with the behavior of conducting abnormality detection rather than normal monitoring."
1-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace includes multiple instances of prolonged 'ND' (Normal Detection) and 'PFD' (Primary Flight Display) fixations, interspersed with frequent saccades, which are indicative of scanning and detail-checking behavior typical in abnormality detection. The pilot's pupil size also fluctuates, suggesting cognitive load variation often associated with abnormality detection."
5-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace contains multiple instances of 'ND' (abnormality detection) such as 'ND': 250, 'ND': 110, 'ND': 200, 'ND': 80, ND': 371, 'ND': 331, 'ND': 230 and extended 'Others' durations, which are indicative of the pilot engaging in abnormality detection rather than normal monitoring."
5-AA2BB_Task2-Detected.json,Pos,0,"The gaze trace data shows a mix of normal saccadic movements and periods of fixation (ND, PFD, FCU, Others) with stable pupil diameters, which suggests routine monitoring rather than focused abnormality detection."
11-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows a significant amount of time spent on ECAM and MFD (indicating a focus on monitoring instruments for abnormalities), frequent saccades (suggesting active scanning), and varying pupil sizes, which can indicate changes in cognitive load associated with abnormality detection."
15-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows extended periods of normal dwell (ND) and periods of focal detail inspection (PFD) interspersed with frequent saccades, indicating that the pilot is actively scanning and closely inspecting the environment, which is consistent with abnormality detection behavior."
16-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace indicates the pilot is conducting abnormality detection due to the frequent and specific pattern of saccades interspersed with periods of focusing on various cockpit panels like ECAM, MFD, and ND. There are multiple instances of high pupil dilation during these focused views, suggesting increased cognitive load and attention, which are consistent with abnormality detection behavior."
12-BB2AA_Task2-Detected.json,Pos,1,"The pilot's gaze pattern indicates frequent scanning between various displays such as ND, PFD, and ECAM/MFD, with multiple instances of saccadic movements. This frequent scanning and saccadic behavior is characteristic of abnormality detection, as the pilot is likely cross-checking information across different instruments to identify potential issues."
5-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows a sequence that includes multiple saccades with varying pupil sizes and inspections of multiple cockpit instruments (MCDU, LDG, PFD, ND, ECAM and MFD). This pattern suggests an active scanning and checking behavior across different instruments, indicative of a thorough search for anomalies rather than routine monitoring, which typically involves fewer saccades and more time spent on key instruments."
12-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows frequent and quick transitions between areas such as the MCDU (multiple extended fixations) and PFD with high pupil dilation, indicating heightened cognitive load and active scanning, consistent with abnormality detection."
14-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace shows a pattern of frequent and systematic saccades between different instrumentation panels, particularly the 'ECAM and MFD', which is indicative of a pilot checking multiple systems for abnormalities. There are also alternating fixations on 'Others' and rapid changes in pupil size that suggest heightened attention or stress, consistent with abnormality detection behavior."
13-BB2AA_Task1-Detected.json,Pos,1,"The pilot's gaze trace includes frequent transitions between the Multi-Function Control and Display Unit (MCDU) and the Engine Centralized Aircraft Monitoring and Multi-Function Display (ECAM and MFD), with a high number of saccades in between. This suggests heightened attention and scanning behaviors typically associated with abnormality detection rather than regular monitoring."
11-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace shows multiple instances where the pilot’s gaze is focused on ECAM and MFD displays. This suggests the pilot is actively monitoring these displays, likely for abnormality detection. The frequent shifts in gaze, along with significant attention to critical displays, indicate a behavior consistent with checking for abnormalities rather than routine monitoring."
14-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows prolonged fixations on 'ECAM and MFD' with durations as long as 1663 ms, suggesting a focused assessment of the Electronic Centralized Aircraft Monitor and Multi-Function Display. This behavior is typically associated with the pilot conducting abnormality detection."
13-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace contains prolonged periods of normal dwell ('ND'), short saccades, and shifts to external, PFD (Primary Flight Display), and other areas which suggest scanning patterns consistent with abnormality detection. The pilot appears to be systematically checking different instruments and external conditions, indicative of an abnormality detection process."
18-AA2BB_Task1-Detected.json,Pos,1,"The pilot appears to be conducting abnormality detection given the gaze trace. This is indicated by the increased focus on areas such as ECAM and MFD, PFD, which are crucial for monitoring systems and detecting abnormalities, along with frequent shifts (saccades) between different critical instruments. Additionally, the pupil dilation trend suggests heightened cognitive load and attention, typical in abnormality detection scenarios."
17-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace shows several instances where the pilot's attention is focused on specific areas like ECAM and MFD, MCDU, and LDG, which are critical for monitoring aircraft systems and performance. Additionally, the frequent saccades between these observations suggest the pilot is actively scanning and checking for abnormalities rather than just passively monitoring. The high pupil dilation values also indicate a higher level of cognitive load, consistent with abnormality detection tasks."
15-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace shows a high concentration of attention on the ECAM and MFD displays, with several short saccades interspersed. This pattern suggests the pilot is actively scanning these displays, characteristic of abnormality detection behavior rather than routine monitoring."
8-BB2AA_Task1-Detected.json,Pos,1,"The pilot's gaze trace indicates a focus on multiple key instruments and systems (MCDU, ECAM, MFD, PFD) with frequent saccades, suggesting active scanning. The fluctuations in pupil size further imply varying cognitive load, consistent with abnormality detection efforts."
1-AA2BB_Task1-Detected.json,Pos,0,"The gaze trace shows alternating fixations on various cockpit areas (MCDU, LDG, Others) interspersed with saccades, which is consistent with normal monitoring behavior. Abnormality detection would likely involve prolonged fixation on specific areas or indicators related to anomalies."
16-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace shows several instances labeled as 'ND' (421, 601, 250, 661, 100, 441) indicating potential detection behaviors interspersed with varying pupil sizes, suggesting focused activity and scanning behavior which are typical during abnormality detection."
3-AA2BB_Task2-Detected.json,Pos,1,"The pilot's gaze includes extended fixations on areas typically associated with abnormality detection, such as the MCDU (1863 ms in total) and ND (1403 ms in total). The significant focus on these panels suggests the pilot is engaged in identifying possible malfunctions or irregularities, which is characteristic of abnormality detection behaviour."
16-AA2BB_Task2-Detected.json,Pos,1,"The gaze trace shows a pattern that is consistent with abnormality detection. The pilot frequently shifts attention between different instruments and displays (e.g., ND, PFD, ECAM and MFD), which is indicative of scanning for abnormalities. The pupil dilation increases over time, which can be a sign of cognitive load and heightened attention, likely due to diagnosing or confirming a potential abnormality."
13-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace indicates the pilot's focus on various flight instruments such as PFD, ND, ECAM, and MFD. The frequent transitions between instruments and the sustained focus on ECAM and MFD suggest the pilot is actively scanning and diagnosing the cockpit displays, which is indicative of abnormality detection rather than routine monitoring."
14-BB2AA_Task2-Detected.json,Pos,1,"The gaze trace includes multiple instances of 'ND' (no detection) alongside 'saccade' and 'Others' with varying pupil sizes. The presence of 'ND' episodes suggests that the pilot is intermittently checking for abnormalities, indicating abnormality detection behavior."
15-BB2AA_Task1-Detected.json,Pos,1,"The gaze trace shows frequent transitions and a high number of saccades combined with significant periods spent looking at the ECAM and MFD, which are indicative of the pilot actively scanning the displays for any abnormalities rather than just monitoring them passively."
2-AA2BB_Task1-Detected.json,Pos,1,"The gaze trace includes frequent saccades and focuses on multiple different instruments and displays such as PFD, FCU, ND, LDG, and ECAM/MFD. These patterns, along with the high frequency of saccadic movements, suggest that the pilot is thoroughly scanning various systems, which is consistent with abnormality detection behavior."
15-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace includes multiple fixations on critical flight instruments like PFD, ND, ECAM, and MFD, with frequent saccadic movements, which indicates the pilot is likely conducting a thorough scan for abnormality detection or cross-checking for potential issues."
12-BB2AA_Task2-RandomSlice_Slice1.json,Neg,1,"The trace features multiple segments with high saccade frequency and variations in pupil diameter, indicating that the pilot is actively scanning and potentially reacting to anomalies. The frequent shifts in focus and substantial drops and rises in pupil diameter suggest heightened cognitive workload consistent with abnormality detection."
9-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,The gaze trace shows a structured pattern with frequent saccades interrupted by occasional external focal points and periods categorized as 'Others'. The high frequency of saccades combined with varied focal points and relatively stable pupil size (hovering around 0.8-0.9) suggests that the pilot's visual behavior is consistent with scanning for abnormalities rather than just passive monitoring.
5-BB2AA_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace includes several instances labeled with 'ND' (indicating abnormality detection processes) accompanied by pupil dilation variations. The presence of labels such as 'PFD', 'FCU', and 'ECAM and MFD', which are specific tasks related to monitoring and managing abnormal situations, further supports that the pilot is conducting abnormality detection."
10-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace contains significant ND (Non Disturbance) events with relatively stable and high pupil sizes, indicating periods of focused attention likely associated with abnormality detection. The alternation between saccades and Non-Disturbance or other states is typical in abnormality detection as the pilot cross-checks various instruments and areas."
17-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The presence of entries like ND (Display or Monitoring Period) with high dwell time (e.g., 2084 ms and 1994 ms) suggests focused attention on specific areas, which is often seen in abnormality detection. Moreover, multiple instances of saccades with varying pupil sizes indicate active scanning behavior, typical for detecting abnormalities. Notable categories like ECAM (Electronic Centralized Aircraft Monitor) and MFD (Multifunction Display) also support this behavior as they are frequently used for abnormality detection."
12-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace includes frequent saccades punctuated by longer fixation durations, indicating that the pilot is actively scanning and seeking out potential abnormalities rather than simply monitoring normally. This behavior, characterized by the alternation between saccades and concentrated focus on specific points (PFD, ND, and Others), suggests active abnormality detection efforts."
8-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace shows a significant number of saccades with varying pupil sizes, including some with increased pupil dilation (e.g., 1.0 and 1.04). The irregularity and frequent changes in focus indicate a high level of visual scanning and attention to detail, which are consistent with behavior during abnormality detection."
15-BB2AA_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace shows a combination of frequent saccades and scanning behaviors across multiple areas (e.g., 'Others', 'PFD', 'MCDU'). This suggests the pilot is actively searching and scanning for abnormalities rather than maintaining a steady focus typical of normal monitoring."
16-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace shows extended fixation on the Navigation Display (ND) and the Lower Display Group (LDG), followed by rapid saccades and frequent checks on the ECAM and MFD. Such a pattern suggests the pilot is likely conducting abnormality detection rather than routine monitoring."
13-AA2BB_Task2-RandomSlice_Slice1.json,Neg,0,The gaze trace primarily displays routine saccades and normal Pupil dilation levels while examining various instruments and the external environment. There is no significant pattern suggesting concentrated focus on one or few instruments or abnormal Pupil dilation that could indicate abnormality detection.
16-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace shows the pilot frequently looking at the ECAM and MFD displays, which are typically used for monitoring flight status and detecting abnormalities. The presence of multiple saccades and the pattern of returning to the ECAM and MFD displays intermittently suggest that the pilot is actively searching for or confirming abnormal conditions, not just performing routine monitoring."
15-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The pilot's gaze trace includes extended periods of 'Others' and 'MCDU,' which are indicative of scanning for information and interacting with the avionics system. The consistent saccades between these periods also suggest that the pilot is actively searching for potential issues, which is typical in abnormality detection. Additionally, the presence of 'ND' (Navigation Display) in the gaze trace supports the idea that the pilot is cross-checking various instruments."
7-BB2AA_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace shows frequent shifts between different instrument panels with a relatively high number of saccades and varied pupil diameters. The pilot's gaze shifts from ND to ECAM and MFD, and finally to LDG and PFD, indicating that the pilot is scanning different panels to detect any abnormality. This pattern is consistent with abnormality detection behavior rather than normal monitoring."
5-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,"The pilot's gaze trace includes extended periods of non-saccadic gaze (ND) and specific focus on the MCDU, both of which are indicative of detailed assessment or troubleshooting, suggestive of abnormality detection rather than normal monitoring."
3-BB2AA_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace shows periods of PFD (Primary Flight Display) monitoring interspersed with saccades, suggesting the pilot is actively scanning the instruments. Additionally, the trace includes numerous periods marked as ND (Navigation Display), LDG (likely indicating Landing), and Others, which are common areas for abnormality detection. The fluctuations in pupil size also suggest engagement and focus, which are consistent with detecting potential abnormalities."
7-BB2AA_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace shows multiple instances of the pilot's focus shifting between different instruments and displays such as the ND, MCDU, and ECAM while maintaining a relatively constant pupil dilation with occasional minor fluctuations. This pattern indicates a deliberate and systematic scan of the instruments, which is consistent with an abnormality detection behavior rather than normal monitoring."
9-BB2AA_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace includes frequent transitions between various cockpit instruments and areas like PFD, ND, ECAM and MFD, and FCU. This pattern suggests the pilot is actively scanning multiple displays, which is indicative of abnormality detection rather than routine monitoring. The changes in pupil sizes also hint at increased cognitive load, supporting the idea of the pilot searching for potential abnormalities."
17-BB2AA_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace shows a pattern of frequent saccades and revisits to critical instruments like PFD, ND, ECAM, and MFD, with some quick shifts between them. This behavior is indicative of a pilot actively scanning for abnormalities rather than simply monitoring the instruments."
4-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace shows the pilot making frequent saccades and fixating on various flight instruments (PFD, ND, MCDU, LDG) and other regions. The variability in pupil size, especially increasing towards the end, suggests heightened cognitive load. These patterns are indicative of abnormality detection behavior rather than routine monitoring."
4-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace encompasses periods of prolonged and intermittent fixation durations (PFD), notably high ones such as 1342, 1072, 511, and 451 milliseconds, as well as multiple saccades and periods of normal duration (ND) and long duration glances (LDG) towards certain areas. These focal characteristics are consistent with scanning behavior for detecting anomalies, as opposed to routine monitoring, which typically exhibits more uniform and regular gaze patterns."
7-AA2BB_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace includes multiple instances labeled 'ND' (which could stand for 'Non-standard display' or 'Not detected'), as well as 'PFD' (Primary Flight Display) and 'ECAM and MFD' (Electronic Centralized Aircraft Monitor and Multi-Function Display), all of which indicate that the pilot is likely checking various systems and displays for any abnormalities. The frequent shifts in pupil size further support the idea of trying to detect anomalies."
4-BB2AA_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace indicates the pilot is frequently checking multiple crucial cockpit displays and instruments such as the MCDU, ND, FCU, ECAM, and MFD, along with significant saccadic movements. This behavior is consistent with abnormality detection, where the pilot scans for irregularities across different systems and instruments."
10-AA2BB_Task2-RandomSlice_Slice1.json,Neg,0,"The gaze trace consists mainly of saccades and 'Others' with pupil sizes generally within the normal range of 0.84 to 0.91. However, lower pupil sizes (as low as 0.68) observed toward the end could suggest change in lighting or fatigue rather than abnormality detection. There are also short 'External' and 'FCU' sections. These patterns suggest typical monitoring behavior with potential external interruptions rather than focused abnormality detection."
18-AA2BB_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace shows frequent transitions between different instruments and areas which is typical in abnormality detection. The transitions include ECAM and MFD, LDG, MCDU, and others, indicating the pilot is checking multiple systems. The pupil diameter also varies frequently, suggesting high cognitive load, which is common during abnormality detection."
16-BB2AA_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace shows the pilot frequently checking the Primary Flight Display (PFD) and Navigation Display (ND), indicated by the presence of PFD or ND in the data. Abnormality detection typically involves scanning critical instruments, which aligns with the observed behavior."
10-BB2AA_Task2-RandomSlice_Slice2.json,Neg,1,"The gaze trace includes varied activities like 'saccade', 'Others', 'External', 'ND', 'LDG', 'PFD', and 'FCU', coupled with fluctuating pupil size. These indicate constant switching between different instruments and external views, characteristic of abnormality detection behavior as the pilot is likely scanning for potential issues."
9-BB2AA_Task2-RandomSlice_Slice1.json,Neg,1,"The gaze trace includes significant time segments labeled as 'ND' (Non-Detected) which collectively indicate that the pilot might be conducting a search for abnormalities. Additionally, there are several 'saccade' entries, suggesting rapid eye movements typical of scanning behavior. The presence of 'PFD' (Primary Flight Display) entries also indicates focused observation on critical flight information, supporting the hypothesis of abnormality detection."
